loss,mae,val_loss,val_mae,learning_rate
0.0717836320400238,0.20984125137329102,0.037256743758916855,0.17147788405418396,0.0010000000474974513
0.026963787153363228,0.13132381439208984,0.03072173148393631,0.15281714498996735,0.0010000000474974513
