loss,mae,val_loss,val_mae,learning_rate
0.29241448640823364,0.4302186965942383,0.048829738050699234,0.16778486967086792,0.0010000000474974513
0.20104989409446716,0.3566078841686249,0.08169123530387878,0.2392229288816452,0.0010000000474974513
