loss,mae,val_loss,val_mae,learning_rate
0.07729726284742355,0.22393503785133362,0.016604416072368622,0.1214294284582138,0.0010000000474974513
0.023610670119524002,0.1300014704465866,0.016196537762880325,0.11646804213523865,0.0010000000474974513
